Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
16/8/11,197.68,70.3766,64.1414,40.9891,29.4502,-53.2567,57.1429,21.4286,13365005060,25568554548,10.0936,10.1685,54.35423136,88.2859,78.1441,54.5556,25.16,47.1845,57.1429,0,92560403718,67885859005,11.3818,11.4307,25.35,81.9178,65.7211,41.9855,39.6333,11.4186,64.2857,7.1429,-1347967696,-6919886568,19.8935,19.9528,20.79,82.4602,73.1304,38.9711,36.2724,13.7741,64.2857,7.1429,113456258,-4555059554,14.3552,14.4479,116.87,58.0323,45.8128,34.0472,43.879,-45.8885,71.4286,7.1429,-488013200,562854972,96.9509,96.594
17/8/11,195.93,54.1703,65.2762,37.5774,29.5186,-69.3293,50,14.2857,13285183060,25548394726,10.0214,10.1245,54.34851708,84.1474,85.5542,55.2981,22.8189,72.5432,50,14.2857,92118342076,67774665586,11.3556,11.4539,25.245,82.3814,78.8126,42.6602,38.7577,31.8832,57.1429,0,-1398891396,-6929145423,19.7824,19.9397,20.67,77.0097,80.1264,36.3077,35.9526,18.4978,57.1429,0,62151358,-4558597823,14.2845,14.4126,117.25,63.4271,57.4965,33.7056,45.7885,-36.7706,64.2857,0,-483184600,561099117.4,95.8392,95.9879
18/8/11,182.52,29.7291,51.4253,29.8381,32.0252,-248.9519,100,7.1429,13119679060,25462651689,9.9438,10.0219,52.29280485,59.1593,77.1975,43.7621,23.5967,-61.013,42.8571,7.1429,91266906025,67629740301,11.2995,11.4099,24.67,64.1286,76.1426,34.0987,39.902,-77.6923,50,0,-1504605596,-6907204740,19.6411,19.8317,19.77,50.9784,70.1494,30.154,37.6987,-151.3882,50,7.1429,-30045042,-4586403087,14.1931,14.3295,113.14,44.4792,55.3129,27.139,48.4045,-141.6262,57.1429,7.1429,-492469200,560138641.6,94.354,94.7393
19/8/11,178.93,16.2539,33.3844,22.2443,34.5388,-178.7065,100,0,12974795060,25349886552,9.8219,9.8388,50.86137771,32.5212,58.6093,37.2377,24.9581,-105.1006,35.7143,0,90491016850,66858083249,11.2442,11.3262,24.05,38.277,61.5957,32.3988,41.13,-137.1561,42.8571,0,-1582003496,-6954079524,19.5311,19.7204,19.19,25.3481,51.1121,24.3867,39.8951,-167.0003,100,0,-109202442,-4659623682,14.0969,14.1935,111.76,25.9758,44.6274,26.8269,50.9056,-123.6643,50,0,-499298200,555428424.4,93.0921,93.6772
22/8/11,177.54,5.9142,17.2991,27.043,36.8565,-134.7295,100,0,12868521060,25256784541,9.754,9.712,50.91994908,8.1737,33.2848,39.9237,26.2941,-115.1923,28.5714,0,91026332585,66470403110,11.2528,11.2705,23.98,18.6974,40.3677,32.632,42.4375,-120.407,100,0,-1636724496,-6979094838,19.4962,19.6308,19.38,9.1876,28.5047,23.8242,41.8719,-119.8835,92.8571,0,-60298442,-4680582539,14.0491,14.0747,106.51,9.865,26.7734,33.7776,53.8851,-162.8356,100,0,-510584800,547531410.3,92.4635,93.1406
23/8/11,193.55,26.633,16.267,24.4609,34.9477,-34.852,92.8571,0,13015553060,25380572511,9.6651,9.5727,53.3713752,22.5286,21.0745,36.7774,25.3022,-28.8114,21.4286,0,91683168441,67124081101,11.2497,11.2019,24.72,22.1533,26.3759,28.388,42.1885,-38.8116,92.8571,0,-1577053896,-6924396788,19.4549,19.5016,19.71,14.4363,16.324,22.0357,43.4502,-79.0265,85.7143,0,-6087642,-4626371739,13.9853,13.9535,106.86,13.6117,16.4842,24.5836,56.7393,-158.7887,100,0,-486102300,555171339.4,91.3121,91.524
24/8/11,193.73,53.8307,28.7926,46.2805,32.789,10.3607,85.7143,0,13140527060,25400519502,9.6308,9.5949,53.73994626,51.9452,27.5492,50.3719,23.2842,30.7209,14.2857,0,92309436667,67333836009,11.2568,11.2181,24.9,48.0078,29.6195,41.7661,41.0352,-3.9937,85.7143,0,-1531724196,-6884399994,19.4436,19.4847,19.8,34.8277,19.4839,28.9025,43.7136,-56.0221,78.5714,0,47433758,-4589641366,13.9376,13.8821,110.31,30.7448,18.0738,26.9685,57.6582,-82.1398,92.8571,0,-475932500,563330558.3,90.3044,90.3284
25/8/11,192.03,78.2478,52.9038,46.8728,30.6322,13.956,78.5714,0,13065311060,25349697880,9.6178,9.6177,53.38851804,76.4321,50.302,43.7179,22.432,-5.7102,7.1429,42.8571,91438089796,67916679514,11.2403,11.1853,24.57,63.67,44.6104,49.0945,38.8717,-3.6002,78.5714,0,-1579916196,-6922369449,19.5014,19.5324,19.42,41.8216,30.3619,36.0178,43.9506,-58.2175,71.4286,0,-4163442,-4636938800,13.9161,13.8552,109.84,42.4472,28.9346,43.9879,53.9054,-23.9426,85.7143,0,-487872000,555526260.5,90.4292,90.4498
26/8/11,199.27,86.5477,72.8754,43.6155,27.8275,51.3311,71.4286,35.7143,13171525060,25446465971,9.5726,9.6076,54.79708806,88.545,72.3075,49.1368,20.3661,65.234,0,35.7143,92079567637,68536444461,11.2195,11.1919,25.25,78.8375,63.5051,41.4177,36.0924,42.7942,71.4286,50,-1507959196,-6864490992,19.465,19.4898,19.77,55.692,44.1138,30.5775,44.5133,-38.12,64.2857,42.8571,49655958,-4613873343,13.8226,13.7828,111.75,53.7017,42.2979,36.6544,50.6555,-39.4401,78.5714,0,-480516300,560369519.7,89.54,89.6995
29/8/11,206.53,90.8587,85.2181,56.0204,26.6338,140.8419,64.2857,100,13261745060,25530554515,9.5764,9.7046,55.70994429,90.9489,85.3087,60.8384,19.7703,138.7906,0,100,92484837242,68587392640,11.2453,11.2908,25.84,83.345,75.2842,55.3117,33.4058,142.3322,64.2857,100,-1469095996,-6828800298,19.5003,19.601,20.295,67.6296,55.0477,42.8141,42.6495,44.5404,57.1429,35.7143,90302058,-4575767624,13.7665,13.7877,116.07,62.8737,53.0075,45.3044,45.875,62.3997,71.4286,0,-475338400,564391309,89.2285,89.8109
30/8/11,210.92,96.8848,91.4304,58.6068,26.7665,149.571,57.1429,100,13380059060,25603388755,9.5996,9.8108,55.71280143,95.9687,91.8209,60.8796,18.8662,113.8975,57.1429,100,92902760059,68730659254,11.2656,11.3721,26.23,94.3835,85.522,57.5073,32.641,162.0278,57.1429,100,-1411754596,-6802878844,19.5408,19.7206,20.24,86.7345,70.0187,47.8233,40.7167,75.179,50,28.5714,51203258,-4556668210,13.7284,13.8233,115.18,73.9873,63.5209,48.4669,41.5726,77.5713,64.2857,14.2857,-480637200,566530097.4,89.0759,90.1955
31/8/11,215.23,96.3686,94.7041,63.7941,27.5458,141.2239,50,100,13528159060,25693723610,9.6683,9.9568,54.97565931,87.3,91.4059,62.337,17.1678,82.3386,50,100,92380173137,68511806806,11.2906,11.4513,26.6,94.7178,90.8154,63.1414,32.6238,153.1146,50,100,-1352453796,-6772569546,19.6227,19.8987,20.13,87.937,80.767,48.6233,38.5736,110.7147,42.8571,21.4286,-4085242,-4580768325,13.7042,13.8574,116.22,83.0941,73.3184,48.5811,37.945,118.89,57.1429,7.1429,-474149100,566467911.1,88.9481,90.5202
9/1/11,212.54,,,,,,,,,,,,54.43280271,,,,,,,,,,,,26.21,,,,,,,,,,,,19.99,,,,,,,,,,,,112.16,,,,,,,,,,,
9/2/11,210,92.5344,89.5128,63.0818,20.8677,141.5959,42.8571,0,12310283060,24897717543,8.7224,8.8397,53.43566085,94.8957,93.6339,66.7044,18.4968,152.9213,7.1429,100,92244560608,67867586320,10.4416,10.4753,25.8,77.1084,67.4157,52.9234,21.9241,3.6384,50,35.7143,-864419996,-6825451254,21.707,21.6821,19.64,55.5232,73.4718,59.1946,12.1411,7.5554,0,85.7143,227622158,-4859511485,14.6317,14.6075,107.06,80.8814,78.3668,57.922,15.8117,70.2586,21.4286,7.1429,-350484300,661712081.6,130.16,131.0778
9/5/11,,45.8177,49.8127,68.3402,45.6574,71.6669,0,64.2857,12513639060,25499801920,9.7587,9.7578,,21.6675,26.7997,53.1068,20.4582,-49.5496,0,21.4286,92429668790,67229543232,10.5536,10.5129,,42.9933,41.037,48.4331,15.3439,-60.8567,0,50,-1390204396,-7232428515,20.2392,20.1506,,52.2557,71.8531,73.4283,55.2972,2.8426,0,85.7143,766424858,-4213381803,15.6042,15.527,,15.5033,29.9945,36.2466,28.7108,-156.8433,100,7.1429,-367996600,621391091.8,120.1487,120.3294
9/6/11,216.18,35.5509,21.2274,44.0623,25.9266,-50.8897,78.5714,0,12739865060,25394853032,9.5582,9.5368,54.24851718,4.9963,8.8876,41.1179,21.3443,-93.3076,14.2857,57.1429,90513428076,66233891911,10.2746,10.2318,25.51,26.902,20.5425,36.8036,19.8672,-74.192,78.5714,57.1429,-1662691196,-7346225504,19.0576,18.9772,19.54,27.3713,26.7626,35.7699,27.6553,-87.4795,78.5714,0,671922658,-4392581152,15.1946,15.2035,104.56,18.3064,19.0525,31.4607,40.9824,-69.9675,92.8571,50,-418819700,589702541.6,107.7755,107.3792
9/7/11,219.9,,,,,,,,,,,,54.84708801,,,,,,,,,,,,26,,,,,,,,,,,,20.08,,,,,,,,,,,,108.34,,,,,,,,,,,
9/8/11,217.26,32.0232,19.5502,28.9035,31.5362,-79.4837,92.8571,57.1429,13288111060,25589574422,10.6587,10.417,54.87708798,27.3779,22.4922,35.4852,34.8361,-98.3299,92.8571,28.5714,92206320965,67725614892,11.6672,11.4693,26.22,24.4866,15.7619,23.6257,37.2346,-112.0843,100,28.5714,-1302580196,-6937900482,20.8313,20.49,19.895,23.7616,17.8224,24.1157,32.7662,-120.1432,100,21.4286,186190958,-4545773016,14.9301,14.7658,104.79,31.5813,19.5365,25.3606,28.9692,-127.3631,100,28.5714,-471499600,576854705.5,103.8922,102.103
9/9/11,211.39,73.3492,80.3224,59.5368,28.7342,24.6021,7.1429,92.8571,13388809060,25784604893,10.4662,10.4855,53.92566036,65.8905,58.7064,54.5369,15.577,-48.6022,7.1429,57.1429,92309128667,68082673947,11.5429,11.491,25.74,51.6436,43.8497,56.3917,24.1796,-16.1411,7.1429,64.2857,-1468544596,-6796982839,20.2502,20.2172,19.7,60.9806,51.2266,43.9362,31.3912,-22.4148,0,57.1429,-190231242,-4666098950,13.7783,13.7787,102.25,15.2723,16.8447,36.3325,31.0852,-104.116,100,57.1429,-508730900,547684191.4,87.4899,86.6877
9/12/11,216.56,38.4687,41.9646,38.2277,40.9011,-70.6896,28.5714,0,13949171060,25952225310,9.7038,9.7348,54.27708858,54.9121,59.8198,59.4068,19.2689,69.815,28.5714,71.4286,89220445581,67608575608,11.6762,11.7272,25.89,54.6663,61.6319,47.8907,13.4853,82.7175,28.5714,78.5714,-1560305396,-6725010726,20.1915,20.2449,20.28,48.5421,67.3426,49.5279,22.4467,20.1955,28.5714,85.7143,905474758,-4070356994,17.2022,17.2524,102.92,56.1734,72.5919,59.3068,31.96,70.029,21.4286,85.7143,-420615600,542732031.7,77.5792,78.6729
13/9/11,219.53,69.4352,69.446,61.1579,26.4171,110.2361,0,78.5714,13592369060,25969051202,10.6482,10.5809,54.94565934,62.2169,63.8502,52.9188,15.8773,30.6541,0,42.8571,93217522374,68658060575,11.5389,11.4834,26.04,48.7878,50.6323,54.7403,20.6562,4.2042,0,50,-1364706196,-6737549405,20.3672,20.2436,20.76,78.7035,69.6747,54.2968,28.0344,191.6491,64.2857,100,-76690842,-4578381508,13.8295,13.8215,104.09,27.7044,19.4921,37.6549,30.6064,-68.1188,92.8571,42.8571,-492842100,558919882.7,86.1272,85.0046
14/9/11,222.57,83.5667,72.8518,63.1845,26.8726,139.0229,14.2857,100,13710003060,26017806837,10.7204,10.6591,55.6142301,74.2055,66.6219,56.3825,14.4524,120.988,7.1429,100,93752247308,68710289522,11.5352,11.523,26.5,62.0368,54.0967,57.8074,20.9366,81.344,0,42.8571,-1297966996,-6714814073,20.4018,20.3093,21.115,91.1246,79.7227,62.128,27.6548,205.3426,57.1429,100,-18338142,-4568233213,13.878,13.939,104.54,46.8645,30.0228,40.9247,29.4531,-42.5246,85.7143,35.7143,-486239900,557992765.3,85.2967,84.7529
15/9/11,226.78,91.2226,81.4082,66.2226,27.7051,151.3737,7.1429,100,13822179060,26114146225,10.779,10.7573,56.13708672,86.1924,74.205,59.3829,13.4634,145.2726,0,100,94170066525,68972537754,11.5378,11.5795,26.99,77.8384,62.8877,63.8967,21.6649,144.0561,7.1429,100,-1230158696,-6654540029,20.4364,20.4433,21.54,89.6227,86.4836,66.7874,28.0234,167.3885,50,100,34901158,-4544910355,13.9528,14.0881,107.97,67.7091,47.426,41.5155,27.2049,35.1119,78.5714,28.5714,-479885400,563442417.4,84.4813,84.5847
16/9/11,239.3,93.1132,89.3008,68.928,30.3304,213.3613,0,100,14057239060,26310086751,10.8404,10.8703,57.2142285,94.1482,84.8487,62.0837,13.8641,168.5996,42.8571,100,94868580423,69670285877,11.5672,11.6484,27.12,90.2065,76.6939,66.9272,22.8031,154.3834,0,100,-1140477196,-6626005006,20.4829,20.5988,21.97,91.4479,90.7317,70.0965,29.338,140.4605,42.8571,100,125640058,-4487167418,14.0477,14.2529,107.49,77.776,64.1165,49.8704,24.5044,90.4081,71.4286,21.4286,-487884700,562183860.9,83.9648,85.0123
19/9/11,241.69,95.3939,93.2432,74.8842,33.0598,168.7611,0,100,14221705060,26406221838,10.9813,11.0494,58.80422691,97.3071,92.5492,63.0534,16.0274,171.5118,35.7143,100,95692442046,70347890409,11.6345,11.7128,27.21,94.5202,87.5217,62.3817,22.9384,112.2404,35.7143,100,-1088152296,-6588419514,20.5632,20.6901,21.93,93.6642,91.5782,71.2209,30.5211,110.7367,35.7143,92.8571,67902058,-4464340767,14.1841,14.4028,104.81,71.9947,72.4933,43.2668,23.2242,-22.0364,64.2857,14.2857,-493706300,564091363.8,83.7049,84.8186
20/9/11,233.25,83.0113,90.5061,76.7958,34.8234,94.2024,0,92.8571,14073995060,26323964173,11.1614,11.2295,59.06422665,89.9247,93.7933,72.7372,18.9752,169.1139,28.5714,100,96468196821,69872599352,11.7792,11.8658,26.98,84.5117,89.7461,67.4003,23.4985,101.4039,28.5714,100,-1137364196,-6628997748,20.7293,20.8379,22.2,90.4931,91.8684,73.2685,32.4428,108.1249,28.5714,100,139397258,-4456136400,14.3739,14.5532,102.61,39.9074,63.2261,42.7303,22.3765,-60.8215,57.1429,7.1429,-498684400,559403955.8,83.8109,84.6138
21/9/11,231.87,66.4337,81.6129,67.1199,36.4107,71.8885,21.4286,85.7143,13956365060,26207954793,11.24,11.3197,58.87708398,79.0868,88.7729,74.522,21.6283,117.9547,21.4286,92.8571,95862220216,69284315494,11.8823,12.0151,25.99,54.1141,77.7154,62.6648,21.4436,-17.463,21.4286,92.8571,-1210114896,-6699078697,20.8364,20.9216,21.94,77.465,87.2074,74.977,34.2311,85.2503,21.4286,100,72585558,-4514039873,14.5235,14.7002,97.86,14.2861,42.0627,39.0486,23.3514,-174.3875,100,0,-507270500,551288327,83.5567,84.1289
22/9/11,223.23,41.3965,63.6138,55.1115,33.7241,-18.8388,14.2857,78.5714,13791273060,26185526564,11.2721,11.3045,57.40279974,55.5033,74.8383,56.9582,20.621,37.8565,14.2857,85.7143,94893738448,69071721936,11.9386,12.0349,25.06,28.2904,55.6387,41.0798,22.3093,-150.5344,100,85.7143,-1306393196,-6710998868,20.7813,20.7396,21.615,54.8709,74.2763,60.6875,32.9044,33.5882,14.2857,92.8571,-21647242,-4515722602,14.6274,14.7411,93.98,5.4746,19.8894,30.0502,25.7854,-222.584,100,0,-519651800,552705624.9,82.6664,82.7394
23/9/11,223.61,27.3471,45.0591,50.7713,31.3061,-41.102,7.1429,71.4286,13920635060,26272951353,11.2994,11.2538,57.7570851,41.5875,58.7259,56.3633,19.7145,32.8778,7.1429,78.5714,95440016194,69231085981,11.988,12.0471,25.06,11.0104,31.1383,37.7752,23.0885,-132.527,92.8571,78.5714,-1306393196,-6671574807,20.6947,20.5333,22.16,51.1303,61.1554,57.5902,32.7016,51.4074,7.1429,85.7143,52488358,-4457120175,14.741,14.7544,95.18,13.9738,11.2448,26.9116,27.6899,-131.6447,92.8571,64.2857,-502162700,557595050.7,81.7465,81.1504
26/9/11,229.85,28.1888,32.3108,57.0006,30.3189,-11.6694,0,64.2857,14036517060,26378608471,11.3735,11.2756,57.59565669,31.6325,42.9078,55.9994,18.1342,-10.2472,0,71.4286,94627138982,69940109795,12.0605,12.0547,25.44,20.2299,19.8436,41.5621,22.6797,-92.6101,85.7143,71.4286,-1255335596,-6630857987,20.662,20.4061,22.24,58.944,54.9817,66.6826,32.935,81.5423,0,78.5714,117336158,-4432178713,14.9051,14.8623,99.14,32.1843,17.2109,35.0096,27.6139,-60.2171,85.7143,57.1429,-495124100,562877720.9,81.3552,80.3358
27/9/11,224.21,30.6188,28.7182,62.147,30.2378,-24.2616,21.4286,57.1429,13879767060,26267804625,11.4556,11.3548,57.03708582,32.2596,35.1599,61.7885,16.8308,-4.1444,21.4286,64.2857,93994640750,69443268020,12.1409,12.1097,25.67,29.4412,20.2272,47.3338,21.2056,-44.3269,78.5714,64.2857,-1199714896,-6634408244,20.6416,20.3693,22.54,76.0417,62.0387,69.8535,34.2829,161.2171,21.4286,100,205555858,-4471226777,15.0561,14.9933,99.55,48.8994,31.6858,45.1145,25.5541,-10.3171,78.5714,50,-486540300,556788081.6,81.179,80.3953
28/9/11,229.71,45.7095,34.839,53.7939,30.3491,4.1216,14.2857,50,14168505060,26211527580,11.4863,11.348,56.71565757,31.5739,31.822,54.1649,15.368,-55.2909,14.2857,57.1429,93565002721,69073054338,12.1807,12.1077,25.575,42.5154,30.7288,50.4571,19.4149,-26.2644,71.4286,57.1429,-1260451096,-6685963391,20.6227,20.3779,22.31,72.2064,69.064,70.8508,35.1358,98.7861,14.2857,92.8571,130766758,-4542367629,15.1752,15.1144,96.32,52.9599,44.6812,43.2932,24.5685,-49.7079,71.4286,42.8571,-492217100,551382780.8,80.7861,80.2672
29/9/11,222.44,39.8094,38.7126,59.7646,27.7798,-74.5019,7.1429,42.8571,13980935060,26152059246,11.5372,11.4135,55.79565849,25.3448,29.7261,55.4034,15.339,-132.7287,7.1429,50,92913915270,68776809548,12.2124,12.1156,25.45,47.9396,39.9654,51.0543,18.1501,-39.3561,64.2857,50,-1323858396,-6707099157,20.5636,20.392,22.21,64.3939,70.8807,65.7942,33.8496,37.4208,7.1429,85.7143,45256258,-4548224512,15.2493,15.1845,99.87,55.251,52.3701,41.2748,23.6814,-18.3064,64.2857,35.7143,-486267900,556861180.8,80.2664,79.9697
30/9/11,216.23,33.3899,39.6363,46.2075,25.2002,-126.1761,0,35.7143,13849929060,26055360337,11.4903,11.3219,54.47423124,16.7513,24.5567,44.0813,16.0264,-183.7913,0,42.8571,92366273923,68249056603,12.187,12.0407,24.89,36.693,42.3827,42.23,17.4905,-74.9868,57.1429,42.8571,-1377918896,-6759415770,20.4179,20.292,21.335,39.4949,58.6984,56.9571,30.6485,-123.5748,0,78.5714,-19197442,-4611807216,15.2687,15.1852,94.55,34.138,47.4496,40.6885,23.8058,-72.3662,57.1429,28.5714,-492048100,551345050.8,79.4063,79.6727
10/3/11,211.98,27.3291,28.8559,31.6474,40.5908,-113.9176,92.8571,0,11843929060,24707724076,8.5843,8.5879,53.5142322,27.6368,46.4685,45.9628,15.6708,-122.6825,14.2857,78.5714,92444842006,68649092519,10.7004,10.6906,24.53,29.6249,28.4011,23.6672,38.0922,-135.7259,100,0,-1296226696,-7196646378,20.376,20.3241,20.62,12.7771,15.1845,37.0527,16.1003,-158.7,100,7.1429,55323558,-4969641943,14.6228,14.5606,90.08,44.4868,33.9174,41.2732,17.1784,-89.9927,78.5714,0,-343084200,646243457.3,128.6825,128.5049
10/4/11,212.5,,,,,,,,,,,,53.2142325,,,,,,,,,,,,25.34,,,,,,,,,,,,21.22,,,,,,,,,,,,94.58,,,,,,,,,,,
10/5/11,219.498,63.1002,50.8953,73.0222,47.5974,155.6762,0,100,12631357060,25532308500,9.837,9.8194,54.03566025,36.3443,28.3688,54.7993,20.3238,13.9597,0,14.2857,92711760672,67466947291,10.5393,10.5193,25.89,45.7954,44.1074,40.5969,14.5196,-109.6959,0,42.8571,-1511003096,-7184109035,20.2112,20.074,21.85,35.3297,55.0577,66.1073,54.1766,17.0557,0,78.5714,832739158,-4206401350,15.6863,15.5538,94.29,23.9391,23.5138,34.5168,27.8526,-92.8674,100,0,-363962800,624189313.4,119.9213,119.9279
10/6/11,221.51,35.85,29.8513,43.063,25.2937,-64.1656,71.4286,0,12664657060,25328020088,9.5482,9.5233,53.90994609,5.3691,4.7299,38.2534,22.6191,-119.7786,100,50,90079472443,65854974553,10.2582,10.1884,26.34,20.5267,22.3838,37.1453,20.7971,-83.5586,100,50,-1712018396,-7391068413,19.0317,18.9439,22.03,14.5009,23.5728,32.9357,28.3691,-148.9358,100,0,618689358,-4422155207,15.1335,15.1495,97.93,38.0864,23.3908,36.3639,38.669,-9.3894,85.7143,42.8571,-411262900,593014127.7,107.5651,107.1022
10/7/11,224.74,,,,,,,,,,,,52.8285186,,,,,,,,,,,,26.25,,,,,,,,,,,,22.29,,,,,,,,,,,,92.69,,,,,,,,,,,
10/10/11,231.32,91.6086,76.8706,55.0286,18.8922,95.7324,71.4286,0,14397371060,26322762296,11.1054,11.0839,55.54423017,72.5676,59.9058,44.0335,25.8977,14.3728,71.4286,0,90344439502,68786257511,11.6365,11.5565,26.94,94.8446,87.6929,59.4777,14.8778,156.3938,71.4286,0,-1220779596,-6656324654,20.1589,20.3092,22.88,95.7344,82.1921,61.4321,22.6821,103.1175,71.4286,35.7143,190944858,-4467447944,15.1519,15.1057,96.14,81.2342,76.4401,43.3151,30.7403,-2.9285,71.4286,0,-490158100,564530230.5,76.6007,76.5717
10/11/11,235.48,33.0481,52.8183,42.8503,23.792,-129.5319,21.4286,7.1429,14234707060,26158251441,10.7221,10.8309,57.18422853,35.2566,50.7672,45.9003,10.5898,-192.8179,100,42.8571,90214418571,68433658459,12.0936,12.088,27,46.2332,65.5706,47.5535,17.2521,-35.041,57.1429,7.1429,-1177269296,-6498136281,20.8719,20.9246,22.99,57.987,70.5891,56.9834,21.9783,-18.4792,64.2857,28.5714,846461558,-4088802582,16.8445,16.8172,96.7,36.9459,47.7919,44.5561,17.0933,-133.3654,100,35.7143,-430443100,574566420.7,85.2584,83.7897
10/12/11,236.81,,,,,,,,,,,,57.45565683,,,,,,,,,,,,26.96,,,,,,,,,,,,23.12,,,,,,,,,,,,99.11,,,,,,,,,,,
13/10/11,236.15,83.5047,88.9081,63.2656,21.0243,103.9311,50,92.8571,14530991060,26289124778,11.1529,11.3888,58.34708451,91.3094,88.2309,61.6239,21.6383,131.9682,50,14.2857,91998599955,69176175164,11.6186,11.8323,27.18,87.6281,91.1162,58.5484,16.2538,81.6865,50,92.8571,-1190619696,-6629354676,20.4132,20.712,23.39,95.0102,95.9176,66.2873,25.0362,105.171,50,100,352751758,-4386504569,15.2413,15.4606,96.15,65.3229,72.7378,49.3004,26.0386,46.6105,50,14.2857,-481426400,566162983.4,75.8674,76.9399
14/10/11,246.71,85.0023,86.1942,66.1235,22.9582,121.818,42.8571,100,14649465060,26407598778,11.2663,11.5078,60.285654,93.5559,92.2817,67.6183,22.3556,139.1987,42.8571,100,92571967728,69749542937,11.7084,11.9722,27.27,81.4064,86.7325,63.5704,16.8961,90.3399,42.8571,100,-1139671996,-6627231855,20.5793,20.8558,23.5,95.182,95.5246,70.1085,26.1886,94.9013,42.8571,100,397645858,-4341610469,15.3459,15.6012,96.73,53.6982,66.1236,47.1667,24.9048,49.642,42.8571,7.1429,-475869000,567852851.1,75.7486,76.9777
17/10/11,242.33,83.661,84.056,68.5278,24.6987,94.1868,35.7143,100,14553885060,26364556129,11.4027,11.6363,59.99851143,92.9753,92.6135,69.7908,23.4768,109.3464,35.7143,100,91885922242,69579944332,11.8335,12.1137,26.98,68.9558,79.3301,60.659,16.8211,62.6327,35.7143,92.8571,-1179125296,-6648688913,20.7678,20.9454,23.28,87.7202,92.6375,67.6734,26.6738,75.9851,35.7143,100,349709758,-4360368073,15.4941,15.7012,96.9,41.1086,53.3766,44.6236,23.8551,50.6356,35.7143,0,-468641200,569834134.9,75.8897,76.8232
18/10/11,243.88,84.1363,84.2665,65.5357,24.8636,72.2063,28.5714,92.8571,14646079060,26439895228,11.5662,11.7234,60.31993968,88.0484,91.5265,69.7999,24.4859,92.6766,28.5714,92.8571,92767525523,69948246459,11.9761,12.2296,27.31,65.6627,72.0083,58.0399,16.555,68.4039,28.5714,85.7143,-1126637396,-6611947383,20.9757,20.9938,23.4,78.8089,87.237,64.5591,26.7212,67.4977,28.5714,92.8571,434981958,-4309610811,15.6825,15.7641,102.25,54.4141,49.7403,50.7956,23.0882,209.1018,28.5714,100,-451864000,579662220.9,76.6764,77.0852
19/10/11,231.53,55.1557,74.3177,63.0041,22.8869,0.4839,21.4286,85.7143,14511777060,26349088762,11.7069,11.7798,56.94565734,55.6609,78.8949,51.9273,22.162,4.2542,21.4286,85.7143,91663464819,69014697060,12.0774,12.2122,27.13,59.0909,64.5698,62.4896,16.5379,71.4841,21.4286,78.5714,-1169517396,-6632455209,21.1292,21.095,24.24,73.1812,79.9035,72.4484,29.0133,159.9816,21.4286,100,574938158,-4283369024,15.8736,15.9213,100.79,61.5654,52.3627,57.4084,22.8797,160.17,21.4286,100,-461823400,571729192.4,77.2885,77.7865
20/10/11,233.61,38.3901,59.2274,51.4949,21.1079,-41.7412,14.2857,78.5714,14602275060,26398213106,11.7661,11.7483,56.47280067,29.8103,57.8399,50.9682,20.3313,-33.6567,14.2857,78.5714,91114193870,68662233292,12.158,12.1906,27.04,64.8485,63.2007,60.6611,15.58,-17.229,14.2857,71.4286,-1245817596,-6604857264,21.2363,21.162,23.61,63.282,71.7574,69.6786,28.876,70.7904,14.2857,92.8571,486256158,-4284213614,16.009,16.033,100.86,68.1243,61.368,57.6718,21.5082,80.0957,14.2857,92.8571,-454472200,574129198.5,77.9015,78.3806
21/10/11,234.78,23.2341,38.9266,56.4432,20.0749,-46.6055,7.1429,71.4286,14693725060,26426221535,11.8383,11.766,56.12422959,4.04,29.8371,49.5373,19.1759,-71.9326,7.1429,71.4286,90492948849,68354942846,12.2255,12.1624,27.16,62.3881,62.1092,58.751,14.7179,1.4386,7.1429,64.2857,-1169196996,-6540024449,21.3001,21.2011,24.03,62.7811,66.4148,69.3513,29.5284,125.42,7.1429,85.7143,609529258,-4281474212,16.133,16.1225,102.09,63.7839,64.4912,57.7754,20.6851,98.6901,7.1429,85.7143,-448617400,575385491.7,78.194,78.8739
