Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2016-06-21,715.82,55.1468,48.0108,52.5182,23.5864,-30.8157,85.7143,21.4286,18282041460.0,31287195539.4516,35.8983,35.8363
2016-06-22,710.6,62.0688,56.4398,53.3425,24.3822,-90.7466,78.5714,14.2857,18236832380.0,31271071686.3302,35.8492,35.8350
2016-06-23,722.08,74.2006,63.8054,52.0809,23.3635,97.2317,71.4286,7.1429,18293331860.0,31327101316.1847,35.8112,35.8241
2016-06-24,698.96,58.0078,64.7591,33.6559,25.5999,-208.8364,100.0,0.0,18140681640.0,31275971617.1299,35.6644,35.6106
2016-06-27,691.36,48.5096,60.2393,33.0837,28.528,-207.5762,100.0,0.0,18029000900.0,31304728236.1027,35.5544,35.4269
2016-06-28,707.95,36.7609,47.7594,41.9362,28.4991,-47.325,92.8571,0.0,18109740040.0,31384645904.6826,35.4928,35.3493
2016-06-29,715.6,57.1304,47.4669,54.9807,26.3663,65.0038,85.7143,0.0,18171141080.0,31365689878.9108,35.4615,35.4290
2016-06-30,715.62,79.301,57.7307,55.992,24.5919,57.7046,78.5714,0.0,18228243920.0,31360088282.6004,35.4873,35.5074
2016-01-07,725.68,9.6107,14.8484,30.4365,25.8333,-132.5718,100.0,57.1429,17388246260.0,30318286088.8783,32.9916,32.6081
2016-04-07,,46.3982,50.5542,62.1837,20.4738,27.4373,14.2857,57.1429,17453913580.0,31010112837.5088,29.4710,29.3957
2016-05-07,728.1,,,,,,,,,,,
2016-06-07,737.61,70.6379,80.2861,72.4562,35.7861,68.2894,7.1429,92.8571,18273479280.0,31292660784.0136,35.8334,35.9066
2016-07-07,736.57,96.0998,96.3453,70.4712,21.0555,120.259,50.0,100.0,18355130320.0,31535047958.0892,35.6931,36.0011
2016-08-07,745.81,,,,,,,,,,,
2016-11-07,753.78,26.5791,14.0533,35.6033,29.2785,-33.201,92.8571,35.7143,18849059620.0,31419355964.9852,39.7437,39.3977
2016-12-07,748.21,85.7044,56.9,49.5447,22.111,23.1599,0.0,28.5714,18570646960.0,31593928292.3157,38.2229,38.0406
2016-07-13,742.63,70.2258,84.4147,66.3031,24.5547,75.579,21.4286,92.8571,18292301660.0,31555709878.0024,36.6594,36.8008
2016-07-14,741.2,44.355,67.8504,67.4494,24.2588,41.9613,14.2857,85.7143,18244492220.0,31528703747.2239,36.8249,36.9176
2016-07-15,735.44,21.7664,45.4491,64.757,22.8611,-2.8037,7.1429,78.5714,18182064520.0,31480159967.7039,36.9717,36.9921
2016-07-18,736.07,16.0652,27.3955,53.4144,20.6476,-47.8803,0.0,71.4286,18241162800.0,31488534909.1961,37.0625,36.9525
2016-07-19,739.95,23.8477,20.5597,50.7446,18.8611,-37.9224,0.0,64.2857,18285499200.0,31505674025.7115,37.1110,36.8930
2016-07-20,745.72,49.7454,29.8861,59.414,17.8479,22.915,7.1429,57.1429,18329779660.0,31541497316.7746,37.2025,36.9488
2016-07-21,744.43,66.5564,46.7165,61.694,17.5522,32.3988,0.0,50.0,18283438220.0,31518272270.0050,37.2433,37.0263
2016-07-22,744.86,77.1061,64.4693,61.8911,17.6627,42.5112,0.0,42.8571,18328992440.0,31488353433.9018,37.2816,37.0923
2016-07-25,739.61,62.0462,68.5696,60.4143,16.086,-32.4835,0.0,35.7143,18275406640.0,31469486342.3428,37.2643,37.1351
2016-07-26,735.59,41.7798,60.3107,55.8304,15.232,-86.2739,0.0,28.5714,18224812800.0,31446560056.3780,37.1936,37.1352
2016-07-27,736.67,24.9804,42.9355,50.5681,14.4634,-71.4445,50.0,21.4286,18283075480.0,31434545435.9260,37.1496,37.0921
2016-07-28,752.61,44.2733,37.0112,58.001,14.9911,123.0141,42.8571,14.2857,18435427080.0,31570167358.0344,37.1352,37.1297
2016-07-29,758.81,65.293,44.8489,69.9302,17.2554,198.8952,35.7143,100.0,18570968080.0,31528519305.3071,37.2275,37.3334
2016-01-08,767.74,7.742,10.1484,29.7528,28.275,-103.9108,92.8571,50.0,17277987960.0,30220791980.1683,32.7574,32.3126
2016-02-08,760.58,13.3443,11.984,19.1495,40.1898,-140.7788,100.0,50.0,16770432840.0,30324658345.8704,28.1410,27.4753
2016-03-08,754.64,37.504,57.5712,50.1035,17.357,-16.3847,14.2857,71.4286,17360988620.0,30587128727.4764,28.2194,28.1450
2016-04-08,760.77,62.9327,54.8386,58.7335,20.9091,20.016,7.1429,50.0,17505752300.0,31023803876.4252,29.6070,29.4539
2016-05-08,765.98,,,,,,,,,,,
2016-08-08,766.56,72.9132,63.2968,64.8725,26.9422,73.3231,0.0,64.2857,18656213500.0,31607542217.7916,37.7886,37.8598
2016-09-08,768.31,82.0191,81.0744,66.1689,24.2491,105.0945,14.2857,92.8571,18909221460.0,31645018270.3903,38.5745,38.7247
2016-10-08,768.56,,,,,,,,,,,
2016-11-08,771.24,53.3481,28.4317,43.4515,27.3683,-3.1084,85.7143,28.5714,18917312200.0,31444519443.1819,39.4721,39.3706
2016-12-08,772.56,90.4742,77.1868,53.4471,20.0932,54.7335,71.4286,21.4286,18506854800.0,31561883858.4552,38.1736,38.1412
2016-08-15,768.49,67.1232,77.4456,67.515,32.6155,56.1742,0.0,85.7143,18755111660.0,31575186111.5138,38.2684,38.2591
2016-08-16,764.04,41.0982,64.1614,62.2342,31.5729,-8.7566,0.0,78.5714,18723020440.0,31545969687.7758,38.2925,38.2904
2016-08-17,764.63,23.3209,43.8474,55.9887,29.0616,-78.4976,0.0,71.4286,18760842760.0,31576379561.7370,38.3292,38.2777
2016-08-18,764.46,25.75,30.0563,55.3872,26.8015,-93.661,28.5714,64.2857,18731666080.0,31596490402.4372,38.3807,38.2635
2016-08-19,757.31,25.9356,25.0022,52.1962,24.68,-148.3097,21.4286,57.1429,18684801340.0,31556655373.4372,38.3662,38.2329
2016-08-22,759.48,28.2853,26.657,46.0232,24.0892,-136.7569,14.2857,50.0,18718386360.0,31587033565.7210,38.3196,38.1678
2016-08-23,762.45,42.0109,32.0772,54.0042,21.9447,-39.6506,7.1429,42.8571,18748868980.0,31580442728.9643,38.2992,38.1674
2016-08-24,757.25,54.2212,41.5058,53.5349,21.4679,-86.7084,0.0,35.7143,18713986840.0,31561940028.6165,38.2652,38.1642
2016-08-25,759.22,58.2661,51.4994,43.9524,21.1868,-83.6647,78.5714,28.5714,18746446680.0,31579450157.1196,38.1955,38.0980
2016-08-26,769.0,63.4415,58.6429,49.7362,19.9611,80.0621,71.4286,21.4286,18801983280.0,31624102563.0971,38.1535,38.0806
2016-08-29,771.29,77.5631,66.4236,59.6423,19.9502,174.9971,64.2857,100.0,18845954480.0,31617210525.4796,38.1376,38.1453
2016-08-30,767.58,79.8727,73.6258,61.8853,19.0387,99.0184,57.1429,92.8571,18811771320.0,31605032522.8141,38.1497,38.2193
2016-08-31,769.16,72.1495,76.5284,55.3564,17.7626,69.1539,50.0,85.7143,18844447100.0,31632146467.9205,38.1607,38.2394
2016-01-09,770.62,,,,,,,,,,,
2016-02-09,772.44,8.9262,11.2622,18.0559,41.6943,-110.2539,100.0,42.8571,16628874540.0,30276814195.2551,27.5138,26.8253
2016-05-09,,51.2229,55.1741,64.8233,32.7428,71.7952,50.0,100.0,17710186000.0,31071620160.2315,32.6335,32.7778
2016-06-09,788.87,63.8892,66.7854,63.8317,35.0384,70.3293,0.0,78.5714,18361352960.0,31332370048.8939,36.0508,36.0132
2016-07-09,784.48,,,,,,,,,,,
2016-08-09,784.06,82.5822,71.5859,65.2406,28.561,102.933,28.5714,100.0,18693735320.0,31588583824.5284,37.9120,37.9525
2016-09-09,760.14,49.5164,70.9991,60.0846,23.14,-69.0919,7.1429,85.7143,18824074580.0,31560115948.2074,38.6913,38.7689
2016-12-09,771.49,88.8153,88.3313,52.2989,18.2772,67.3271,64.2857,14.2857,18556273260.0,31579296065.3392,38.0911,38.2064
2016-09-13,761.01,19.6743,36.0221,49.7607,22.429,-92.056,14.2857,71.4286,18824224180.0,31574033104.6134,38.6780,38.5748
2016-09-14,761.09,25.2045,27.9181,45.1294,22.1605,-88.5352,7.1429,64.2857,18874860620.0,31549622242.7868,38.6338,38.4903
2016-09-15,769.69,28.6164,24.4984,44.9878,21.0271,-54.3335,0.0,57.1429,18935731300.0,31599683682.3955,38.6108,38.4193
2016-09-16,778.52,54.5057,36.1089,54.0284,19.9541,33.7635,71.4286,50.0,19045714940.0,31661174535.6683,38.6227,38.4638
2016-09-19,775.1,72.9166,52.0129,58.5205,19.2722,23.319,64.2857,42.8571,18999770520.0,31649667432.3045,38.6520,38.5610
2016-09-20,780.22,85.643,71.0218,54.9783,18.6586,55.1658,57.1429,35.7143,19038513800.0,31671816756.2523,38.6618,38.6045
2016-09-21,789.74,87.3304,81.9634,59.9031,19.8215,118.3696,50.0,28.5714,19092886680.0,31717344732.8277,38.6304,38.7059
2016-09-22,804.7,95.554,89.5092,66.1555,22.7052,190.6393,42.8571,100.0,19174464880.0,31782226749.0253,38.6823,38.8891
2016-09-23,805.75,96.0935,92.9927,70.2936,25.4782,151.6792,35.7143,100.0,19221535100.0,31795854539.1851,38.8011,39.1196
2016-09-26,799.16,88.0316,93.2264,68.8887,26.5715,94.4623,28.5714,92.8571,19168507160.0,31767152449.8624,39.0234,39.2960
2016-09-27,816.11,88.6981,90.9411,68.9147,28.7149,113.5601,21.4286,100.0,19244899160.0,31838330314.6403,39.1888,39.4408
2016-09-28,828.72,89.1926,88.6407,76.0764,31.7016,135.4762,14.2857,100.0,19333340720.0,31907607500.9879,39.4678,39.7061
2016-09-29,829.05,91.2312,89.7073,79.4228,34.8439,131.6824,7.1429,100.0,19431785680.0,31876781301.3920,39.7991,40.0165
2016-09-30,837.31,89.6449,90.0229,80.6949,37.8159,126.4914,0.0,100.0,19520397000.0,31903423380.3853,40.0957,40.3099
2016-03-10,836.74,27.0158,29.5888,54.5682,14.9658,-64.6295,0.0,57.1429,17195045120.0,30671755016.3573,28.3445,28.1551
2016-04-10,834.03,,,,,,,,,,,
2016-05-10,844.36,78.1538,60.9132,70.1481,34.4364,124.6482,42.8571,100.0,17832297400.0,31161021176.1591,32.9726,33.1273
2016-06-10,841.66,53.8559,61.1914,62.8636,32.1005,-68.7126,7.1429,71.4286,18292838600.0,31310931479.4232,36.1209,36.0322
2016-07-10,839.43,,,,,,,,,,,
2016-10-10,841.71,62.9695,70.2406,77.908,48.5163,74.209,0.0,85.7143,19409720900.0,31869187531.4188,41.6419,41.5685
2016-11-10,831.0,57.1339,59.5663,43.594,29.4494,-169.3399,100.0,14.2857,18491114480.0,31456125949.8810,38.8661,39.1182
2016-12-10,834.09,,,,,,,,,,,
2016-10-13,829.28,25.7016,36.0939,58.3679,38.7928,-162.5935,7.1429,64.2857,19323737880.0,31861824754.4284,41.9214,41.6253
2016-10-14,822.96,23.4496,28.8323,63.1281,35.4445,-126.7559,0.0,57.1429,19263741600.0,31801828474.4284,41.9338,41.6487
2016-10-17,812.95,14.7343,21.2952,49.1744,33.5379,-187.0936,0.0,50.0,19196511760.0,31751145513.6532,41.8613,41.5444
2016-10-18,817.65,11.5192,16.5677,49.729,31.532,-112.2429,92.8571,42.8571,19246761840.0,31732972547.8280,41.7673,41.4646
2016-10-19,817.69,17.4141,14.5559,48.0944,29.7266,-93.3348,85.7143,35.7143,19288575960.0,31729475366.8825,41.6793,41.3837
2016-10-20,810.32,23.3577,17.4304,42.3029,30.0715,-125.5997,100.0,28.5714,19225536880.0,31738623782.1402,41.5307,41.2593
2016-10-21,818.99,41.9729,27.5816,38.5749,29.4212,-64.4086,92.8571,21.4286,19281397180.0,31789873731.0846,41.3486,41.1155
2016-10-24,838.09,66.781,44.0372,53.8056,27.7024,82.7034,85.7143,14.2857,19362615160.0,31868971664.3723,41.2571,41.1395
2016-10-25,835.18,86.1476,64.9672,63.1504,26.8183,111.3662,78.5714,7.1429,19297648000.0,31829807064.3723,41.2485,41.2896
2016-10-26,822.59,76.1202,76.3496,57.2825,24.4851,23.792,71.4286,0.0,19217685960.0,31780663727.2890,41.2423,41.3529
2016-10-27,818.36,52.138,71.4686,55.9402,23.0353,-3.5564,64.2857,0.0,19069558260.0,31685821989.3516,41.2535,41.3909
2016-10-28,776.32,26.2303,51.4962,30.3451,25.3368,-255.3242,100.0,0.0,18852736800.0,31518834493.9484,40.9881,40.9744
2016-10-31,789.82,17.3882,31.9188,30.0442,26.767,-134.6852,92.8571,71.4286,18961003320.0,31565279954.6990,40.7857,40.6248
2016-01-11,785.41,15.4895,10.9474,27.4541,30.8843,-84.96,100.0,42.8571,17375818980.0,30299222299.7736,32.5030,32.0056
2016-02-11,765.56,29.6591,18.2593,25.6023,42.3262,-57.3415,85.7143,28.5714,16912546020.0,30290117801.2123,26.3766,26.0803
2016-03-11,767.03,49.0606,33.441,54.6769,14.1475,5.5275,14.2857,50.0,17270471320.0,30737920154.9658,28.3787,28.1901
2016-04-11,755.05,49.1889,52.8399,59.7506,22.1815,96.524,0.0,100.0,17559837640.0,30981856500.5176,29.6657,29.5181
2016-07-11,784.93,94.0481,95.3106,75.538,24.0158,135.4493,35.7143,100.0,18487620100.0,31632181921.8256,36.1013,36.4233
2016-08-11,787.75,80.9508,82.5133,66.9435,31.1239,115.1055,14.2857,100.0,18766215720.0,31578829267.2097,38.1910,38.1315
2016-09-11,771.88,,,,,,,,,,,
2016-10-11,742.38,45.2343,59.9713,74.4765,45.4862,-45.5818,0.0,78.5714,19337957300.0,31826817059.7032,41.8377,41.6563
2016-11-11,739.01,36.848,54.0663,31.3297,31.4132,-160.9976,92.8571,7.1429,18358658800.0,31510178198.1262,38.6348,38.6943
2016-11-14,719.07,24.3675,39.4498,35.8799,33.9166,-147.3411,100.0,0.0,18212231920.0,31436923970.6944,38.4572,38.4363
2016-11-15,743.24,29.3289,30.1815,32.1286,36.0661,-75.8016,92.8571,0.0,18347347620.0,31526026243.2774,38.1122,38.0843
2016-11-16,746.49,37.3837,30.36,36.8051,37.5606,-44.4881,85.7143,0.0,18420323440.0,31564407635.2830,37.8919,37.8860
2016-11-17,756.4,66.2811,44.3313,41.1126,37.8172,-0.2908,78.5714,14.2857,18494125680.0,31621118830.2303,37.8133,37.8097
2016-11-18,760.16,79.1583,60.9411,46.1579,36.6881,30.4442,71.4286,7.1429,18581593840.0,31577252636.1869,37.8043,37.8534
2016-11-21,780.0,94.6283,80.0226,48.2662,34.1886,91.278,64.2857,0.0,18673885320.0,31665305006.2131,37.7761,37.9346
2016-11-22,785.33,91.2521,88.3462,56.6324,30.8368,138.6367,57.1429,100.0,18780111720.0,31639773397.7921,37.7921,38.2026
2016-11-23,780.12,86.4164,90.7656,53.8231,28.4355,95.1363,50.0,92.8571,18709306460.0,31683831827.2474,37.8808,38.3633
2016-11-24,,,,,,,,,,,,
2016-11-25,780.37,75.0936,84.254,55.6343,25.7416,84.8186,42.8571,85.7143,18746047820.0,31667599203.7898,37.9192,38.5381
2016-11-28,766.77,48.9048,70.1383,51.1867,24.6122,31.3795,35.7143,78.5714,18657271260.0,31614027141.7208,38.1255,38.5947
2016-11-29,762.52,26.0777,50.0254,47.2216,23.8547,-4.188,28.5714,71.4286,18591824380.0,31566908442.8177,38.2380,38.5593
2016-11-30,750.57,4.574,26.5189,44.6563,24.1115,-65.6585,21.4286,64.2857,18499305460.0,31477708587.2123,38.3980,38.4758
2016-01-12,743.65,30.0105,17.7473,37.0635,32.1423,-60.0041,92.8571,35.7143,17470300980.0,30282375180.2332,32.3015,31.8705
2016-02-12,740.34,52.172,32.6746,36.0405,41.4473,-25.7223,78.5714,21.4286,17020241760.0,30261295030.6728,26.0702,25.9812
2016-05-12,759.36,93.6632,86.6563,75.2663,38.8946,142.0985,28.5714,100.0,18080024320.0,31227702764.0696,33.9518,33.9474
2016-06-12,764.72,,,,,,,,,,,
2016-07-12,770.42,88.9704,92.9341,78.2272,24.2994,98.5187,28.5714,100.0,18375146960.0,31623916699.8974,36.4256,36.6814
2016-08-12,767.33,84.263,83.0736,64.6866,32.0626,98.6309,7.1429,92.8571,18797482080.0,31602291437.9342,38.2083,38.1845
2016-09-12,768.66,38.8757,56.8037,40.1527,22.7658,-73.6725,0.0,78.5714,18886568660.0,31613832348.3034,38.6778,38.6050
2016-12-12,760.12,63.4582,80.9159,50.0013,17.7327,21.6104,57.1429,7.1429,18496994360.0,31555743561.2112,38.0381,38.2271
2016-12-13,774.34,59.1037,70.459,49.0437,16.8321,105.5847,50.0,0.0,18602700120.0,31577546020.0186,38.0229,38.2309
2016-12-14,768.82,46.4833,56.3484,57.4084,16.0217,75.4484,42.8571,7.1429,18493603400.0,31541099858.1571,38.1042,38.3548
2016-12-15,761.0,43.5216,49.7029,49.3082,14.8954,4.3472,35.7143,0.0,18417564860.0,31476999109.4199,38.1735,38.3474
2016-12-16,757.77,24.7639,38.2563,48.4952,13.9026,-86.6572,28.5714,78.5714,18320600480.0,31445723087.4792,38.2815,38.3297
2016-12-19,766.0,23.4849,30.5901,44.5953,12.8628,-29.2908,21.4286,71.4286,18382865280.0,31468909561.1194,38.3510,38.2596
2016-12-20,771.22,39.8404,29.3631,51.5155,12.5156,79.9965,14.2857,64.2857,18436937860.0,31471661758.3050,38.3743,38.2911
2016-12-21,770.6,62.5624,41.9626,52.4287,11.8329,38.8893,7.1429,57.1429,18396045280.0,31503368323.9572,38.4015,38.3291
2016-12-22,766.34,68.6808,57.0279,50.944,10.7141,2.7071,0.0,50.0,18345174260.0,31493740719.4395,38.3828,38.3430
2016-12-23,760.59,55.411,62.2181,48.0718,10.4894,-70.836,0.0,42.8571,18305541940.0,31478325563.2468,38.3555,38.3220
2016-12-26,,,,,,,,,,,,
2016-12-27,771.4,55.1042,59.732,47.1209,10.1138,39.5083,57.1429,35.7143,18358316440.0,31505595658.0423,38.3405,38.2944
2016-12-28,772.13,56.3454,55.6202,57.5468,10.6408,123.2928,50.0,28.5714,18424336940.0,31462230613.8318,38.3970,38.3886
2016-12-29,765.15,59.0888,56.8462,54.0023,9.8468,-1.0857,42.8571,21.4286,18361170960.0,31442349687.8557,38.3677,38.4307
2016-12-30,749.87,33.9289,49.7877,48.8527,10.9313,-154.2309,100.0,14.2857,18278381980.0,31373330076.7541,38.3687,38.4112
2017-02-01,,46.0457,57.6111,63.5978,36.6204,48.0472,0.0,71.4286,18895976260.0,31959854282.1037,41.2018,41.1659
2017-03-01,753.67,48.3338,43.9174,64.3009,34.1385,62.0654,0.0,71.4286,19104373200.0,32365577141.7094,42.3639,42.2861
2017-04-01,757.18,,,,,,,,,,,
2017-05-01,780.45,73.775,72.6812,62.6413,39.8031,183.6595,21.4286,100.0,19922627980.0,32412020915.1459,45.6412,45.7848
2017-06-01,795.99,79.384,84.2842,77.2106,39.2661,72.1115,0.0,85.7143,20165144100.0,32508427879.5173,48.9881,49.1634
2017-09-01,796.92,93.5426,80.5647,58.0309,24.9538,140.4254,78.5714,7.1429,19607086700.0,32621590659.1402,47.9489,48.2706
2017-10-01,795.9,,,,,,,,,,,
2017-11-01,799.02,89.6194,85.2203,80.3051,35.8755,85.8685,50.0,85.7143,19779691300.0,32835426965.3777,51.3257,52.3133
2017-12-01,813.64,33.1365,48.4237,63.6988,48.4081,7.1661,21.4286,71.4286,19886289660.0,33061997284.2820,58.2205,58.2764
2017-01-13,817.14,92.6532,92.1829,74.3399,25.9044,110.0539,42.8571,100.0,18886267820.0,31741659075.3524,39.1479,39.4745
2017-01-16,,,,,,,,,,,,
2017-01-17,809.72,82.4914,89.4531,74.8499,26.9067,77.8378,35.7143,92.8571,18812857240.0,31741659075.3524,39.3941,39.7127
2017-01-18,807.48,68.2535,81.1327,68.0946,27.8088,64.872,28.5714,85.7143,18765773220.0,31735095083.2881,39.6520,39.8513
2017-01-19,809.04,53.9543,68.2331,68.3505,28.8035,61.9626,21.4286,78.5714,18816588900.0,31712519458.0862,39.9100,39.9693
2017-01-20,808.33,41.945,54.7176,71.0733,29.9654,52.2045,14.2857,71.4286,18749064980.0,31673637856.6107,40.1787,40.1138
2017-01-23,817.88,55.2688,50.3894,61.6143,31.2786,76.4015,7.1429,64.2857,18805014460.0,31724417638.0116,40.3009,40.1549
2017-01-24,822.44,71.6255,56.2798,69.657,33.0265,136.2322,0.0,100.0,18864449260.0,31764437487.5375,40.4209,40.3267
2017-01-25,836.52,95.0818,73.992,71.3217,35.6899,204.5937,0.0,100.0,18944910820.0,31832982010.1438,40.5668,40.5018
2017-01-26,839.15,92.4207,86.376,75.206,38.4968,175.6304,0.0,100.0,19016637280.0,31842642585.0147,40.7762,40.7336
2017-01-27,835.77,88.1005,91.8677,76.4676,40.0587,105.2471,0.0,92.8571,18956663280.0,31856671590.8626,40.9696,40.9547
2017-01-30,830.38,73.7345,84.7519,69.6576,38.4812,40.4048,14.2857,85.7143,18881716560.0,31904301282.0776,41.0630,41.0811
2017-01-31,823.48,53.0531,71.6294,60.4377,37.0615,10.2168,7.1429,78.5714,18818972640.0,31907763597.9861,41.1033,41.1005
2017-01-02,832.35,,,,,,,,,,,
2017-02-02,839.95,58.095,52.398,67.4968,37.14,84.3268,0.0,64.2857,19042986100.0,32054382745.6315,41.3348,41.2866
2017-03-02,810.2,54.4062,46.5885,64.3213,33.3657,21.8777,0.0,64.2857,19061731240.0,32341371891.2054,42.4593,42.3530
2017-06-02,807.64,81.5345,82.1654,77.3746,39.0475,97.0046,21.4286,100.0,20239443180.0,32562426664.4353,49.2590,49.3063
2017-07-02,812.5,,,,,,,,,,,
2017-08-02,819.71,8.0841,14.4468,45.3995,24.4682,-111.0817,100.0,71.4286,19959833560.0,32685528410.3546,51.3054,50.8507
2017-09-02,821.36,,,,,,,,,,,
2017-10-02,827.46,79.8187,65.1293,48.3797,26.3257,17.0562,71.4286,7.1429,19378451120.0,32551855965.0855,48.0007,48.0652
2017-02-13,836.53,87.6898,70.7227,61.8061,26.3832,110.7923,64.2857,14.2857,19055889640.0,32115042358.9166,41.0256,41.0640
2017-02-14,836.39,85.981,82.7357,64.7934,27.5339,83.7468,57.1429,7.1429,19000040800.0,32139618845.4504,41.0918,41.2069
2017-02-15,842.7,86.2718,86.6475,61.7986,29.0138,96.6344,50.0,0.0,19059417860.0,32197688302.5275,41.1158,41.2965
2017-02-16,844.14,91.0526,87.7685,66.319,30.5606,108.4083,42.8571,100.0,19113711200.0,32235379945.6742,41.1420,41.4412
2017-02-17,845.07,94.3592,90.5612,66.4092,32.181,94.7083,35.7143,100.0,19175956700.0,32255747739.2522,41.3184,41.5610
2017-02-20,,,,,,,,,,,,
2017-02-21,856.44,92.8533,92.755,70.1974,34.5837,129.1089,28.5714,100.0,19246111540.0,32305764936.4562,41.5136,41.7211
2017-02-22,855.61,90.4771,92.5632,74.0526,36.782,122.2982,21.4286,100.0,19193772120.0,32310873263.8483,41.7518,41.9259
2017-02-23,852.19,80.9432,88.0912,74.3346,37.5371,93.3374,14.2857,100.0,19124532440.0,32286752442.1997,41.9762,42.0991
2017-02-24,845.24,60.3483,77.2562,59.4263,35.6832,-0.6911,7.1429,92.8571,19050773180.0,32350079121.5970,42.0917,42.1237
2017-02-27,848.64,46.3928,62.5614,57.1425,34.9293,20.8271,0.0,85.7143,19105045720.0,32371695074.7848,42.1845,42.1229
2017-02-28,845.04,37.0255,47.9222,63.2962,34.4589,11.1078,0.0,78.5714,19049171540.0,32343572356.2799,42.2836,42.2046
2017-01-03,853.08,18.6754,37.231,42.3786,11.9817,-150.3429,100.0,7.1429,18348803300.0,31378936656.8219,38.3333,38.3175
2017-02-03,848.91,54.8458,52.9955,45.5539,33.447,-135.7677,7.1429,57.1429,18825610640.0,32025500691.5056,41.2920,41.1137
2017-03-03,849.88,66.3408,56.3603,57.2191,32.3746,-4.7772,0.0,57.1429,19100762740.0,32351650527.6884,42.4861,42.3542
2017-06-03,846.61,,,,,,,,,,,
2017-07-03,846.02,11.9035,21.8003,41.1836,23.3611,-151.5689,14.2857,28.5714,19938439940.0,32517077680.9490,49.5556,49.3186
2017-08-03,850.5,11.2052,10.1459,44.5694,22.7497,-96.8461,92.8571,64.2857,19895770880.0,32641488003.2453,51.1448,50.6912
2017-09-03,853.0,,,,,,,,,,,
2017-10-03,852.46,74.7148,74.86,43.7694,26.5642,10.8513,64.2857,0.0,19325581440.0,32552411652.4128,47.9044,48.0352
2017-03-13,854.59,75.7752,69.4855,58.4491,27.2081,99.1889,21.4286,14.2857,19079799100.0,32360295742.5690,42.5163,42.4862
2017-03-14,852.53,67.9775,71.9272,60.2163,25.7189,19.3884,14.2857,7.1429,19037187380.0,32386137688.8915,42.5268,42.5210
2017-03-15,852.97,63.7628,69.1719,61.0234,24.576,29.3291,7.1429,0.0,19088430900.0,32416716247.1477,42.5332,42.5566
2017-03-16,853.42,57.7346,63.1583,62.0862,23.8572,63.9859,0.0,71.4286,19125276820.0,32422844927.2278,42.5443,42.5945
2017-03-17,852.31,59.8179,60.4384,58.764,23.2103,33.5403,0.0,64.2857,19057588760.0,32426027751.3657,42.5758,42.6090
2017-03-20,856.97,71.4876,63.0134,55.1754,23.8207,114.1799,28.5714,100.0,19103243300.0,32460520798.5233,42.6072,42.6029
2017-03-21,843.2,53.8795,61.7284,64.1745,22.1483,-143.45,21.4286,100.0,19015586260.0,32388285848.8747,42.6740,42.6646
2017-03-22,848.06,46.3258,57.231,41.1305,21.2744,-208.3971,100.0,92.8571,19068759640.0,32427959785.5026,42.6361,42.5476
2017-03-23,847.38,27.2742,42.4932,49.6149,19.9399,-103.0052,92.8571,85.7143,19029700360.0,32421995067.8672,42.6221,42.5226
2017-03-24,845.61,33.5509,35.717,52.9868,19.1341,-91.6855,85.7143,78.5714,18986934980.0,32400741656.5250,42.5955,42.5338
2017-03-27,846.82,36.0588,32.2947,41.0494,20.8202,-132.387,100.0,71.4286,19042050480.0,32433023592.2393,42.5270,42.4192
2017-03-28,856.0,54.4132,41.341,52.9002,19.6408,94.8749,92.8571,64.2857,19102883140.0,32458055213.1005,42.5180,42.4498
2017-03-29,874.32,76.8933,55.7885,57.9163,20.3371,229.2558,85.7143,100.0,19192598540.0,32525952124.5025,42.5416,42.5412
2017-03-30,876.34,94.5195,75.2754,66.5402,21.0549,179.5077,78.5714,100.0,19247853140.0,32566472164.5025,42.6399,42.7605
2017-03-31,886.54,95.5709,88.9946,67.4944,23.3501,157.4455,71.4286,100.0,19327005380.0,32601599581.9624,42.7574,42.9586
2017-03-04,891.51,,,,,,,,,,,
2017-04-04,906.83,95.095,95.4533,73.5758,29.0944,130.7597,57.1429,100.0,19495145060.0,32717495952.2301,43.1032,43.4669
2017-05-04,909.28,65.4498,72.8969,67.6447,44.3116,60.1012,0.0,78.5714,19728107580.0,32415512013.5140,46.2855,46.4627
2017-06-04,898.28,,,,,,,,,,,
2017-07-04,894.88,,,,,,,,,,,
2017-10-04,907.04,73.8119,76.1151,41.0255,25.8831,70.1603,57.1429,0.0,19374795860.0,32584863082.1945,47.8165,47.9761
2017-11-04,902.36,,,,,,,,,,,
2017-12-04,896.23,26.3698,36.614,64.2882,44.213,-64.4099,14.2857,64.2857,19768842500.0,32974160743.0108,58.3984,58.3521
2017-04-13,884.67,21.1396,32.4267,56.3094,34.0054,-95.7055,7.1429,57.1429,19335100520.0,32472822921.7288,44.9099,44.6841
2017-04-14,,,,,,,,,,,,
2017-04-17,901.99,30.3047,29.8449,53.2647,33.2011,-25.9013,0.0,50.0,19392193980.0,32526923579.3901,44.9624,44.6279
2017-04-18,903.78,46.0685,32.5043,61.2214,33.2324,48.9635,0.0,42.8571,19452178740.0,32507698565.7094,45.0274,44.7045
2017-04-19,899.2,64.696,47.0231,64.6198,32.583,17.114,0.0,35.7143,19394773900.0,32466302904.3006,45.1091,44.8295
